,material,plant,date,quantity_curr,total_cost_curr,concost_source,unit_of_measure,cost_per_unit_curr,source,corporate_brand,material_type,development_lifecycle_status,enterprise_category,enterprise_sub_category,dosage_form_parent,corp_brand_id,network_or_business_unit,snapshot_type,snapshot_date,prev_snapshot_date,snapshot_date_prev,quantity_prev,cost_per_unit_prev,total_cost_prev,is_new_in_current_snapshot,is_dropped_in_current_snapshot,delta_quantity,delta_cost_per_unit,quantity_impact,cost_impact,interaction_impact,total_fip_change,delta_quantity_pct,delta_cost_per_unit_pct,quantity_impact_pct_of_total,cost_impact_pct_of_total,interaction_pct,relative_fip_impact,quantity_volatility_12w,cost_volatility_12w,normalized_quantity_change,normalized_cost_change,quantity_change_sign,quantity_persistence_score,quantity_zscore,is_quantity_outlier,rolling_avg_quantity_12w,change_point_detected,is_noise,is_signal
64171,1428447,2050,202612,34.0,1764.83596,concost dp,ST,51.90694,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,34.0,51.90694,1764.83596,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59710,1428447,2091,202612,0.0,0.0,concost dp,ST,45.49931,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,45.49931,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
59833,1428448,2021,202612,922.0,70695.12448,concost dp,ST,76.67584,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,922.0,76.67584,70695.12448,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60759,1428448,2050,202612,150.0,11778.103500000001,concost dp,ST,78.52069,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,150.0,78.52069,11778.103500000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58243,1428448,2053,202612,201.0,15834.18705,concost dp,ST,78.77705,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,201.0,78.77705,15834.18705,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63854,1428449,1680,202612,5.0,705.5885499999999,concost dp,ST,141.11771,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,5.0,141.11771,705.5885499999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64833,1428449,2014,202612,264.0,37255.07544,concost dp,ST,141.11771,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,264.0,141.11771,37255.07544,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64579,1428449,2015,202612,56.0,7902.591759999999,concost dp,ST,141.11771,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,56.0,141.11771,7902.591759999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58766,1428449,2091,202612,733.0,99473.35561,concost dp,ST,135.70717,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,733.0,135.70717,99473.35561,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58811,1428450,1680,202612,20.0,2178.6472,concost dp,ST,108.93236,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,20.0,108.93236,2178.6472,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63022,1428450,2014,202612,535.0,58278.812600000005,concost dp,ST,108.93236,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,535.0,108.93236,58278.812600000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63341,1428450,2015,202612,308.0,33551.166880000004,concost dp,ST,108.93236,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,308.0,108.93236,33551.166880000004,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58711,1428450,2091,202612,382.0,39545.33524,concost dp,ST,103.52182,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,392.0,103.52182,40580.55344,False,False,-10.0,0.0,-1035.2182,0.0,-0.0,-1035.2182,-0.025510204081632654,0.0,1.0,0.0,0.0,0.02551020408163265,,,,,-1.0,2,,False,,False,False,True
62253,1428451,2021,202612,2787.0,310898.85201,concost dp,ST,111.55323,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2787.0,111.55323,310898.85201,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62972,1428451,2050,202612,21.0,2381.35968,concost dp,ST,113.39808,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,21.0,113.39808,2381.35968,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57538,1428451,2053,202612,166.0,18866.637039999998,concost dp,ST,113.65444,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,166.0,113.65444,18866.637039999998,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63231,1428453,1745,202612,93.0,30007.38,concost dp,ST,322.66,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,93.0,322.66,30007.38,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60657,1428453,2091,202612,35.0,11212.53245,concost dp,ST,320.35807,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,35.0,320.35807,11212.53245,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60757,1428474,1745,202612,37.0,11857.5232,concost dp,ST,320.4736,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,37.0,320.4736,11857.5232,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58398,1428474,2091,202612,10.0,3181.7806,concost dp,ST,318.17806,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,10.0,318.17806,3181.7806,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
61947,1428483,1748,202612,178.0,95082.26,concost dp,ST,534.17,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,178.0,534.17,95082.26,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62614,1428483,2091,202612,0.0,0.0,concost dp,ST,318.17806,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,318.17806,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
59903,1428582,2021,202612,32.0,2529.9568,concost dp,ST,79.06115,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,32.0,79.06115,2529.9568,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
61880,1428582,2050,202612,63.0,5097.078,concost dp,ST,80.906,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,63.0,80.906,5097.078,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62718,1428582,2053,202612,164.0,13310.627040000001,concost dp,ST,81.16236,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,164.0,81.16236,13310.627040000001,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64233,1428582,2091,202612,73.0,5438.381009999999,concost dp,ST,74.49837,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,73.0,74.49837,5438.381009999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62554,1428584,2021,202612,1.0,106.14247,concost dp,ST,106.14247,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1.0,106.14247,106.14247,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59117,1428584,2050,202612,82.0,8854.96024,concost dp,ST,107.98732,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,82.0,107.98732,8854.96024,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
61721,1428584,2091,202612,37.0,3758.44853,concost dp,ST,101.57969,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,37.0,101.57969,3758.44853,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58767,1428585,2021,202612,1.0,170.70874,concost dp,ST,170.70874,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,21.0,170.70874,3584.8835400000003,False,False,-20.0,0.0,-3414.1748000000002,0.0,-0.0,-3414.1748000000002,-0.9523809523809523,0.0,1.0,0.0,0.0,0.9523809523809523,,,,,-1.0,1,,False,,False,False,True
59445,1428585,2050,202612,27.0,4658.94693,concost dp,ST,172.55359,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,27.0,172.55359,4658.94693,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57005,1428585,2053,202612,57.0,9850.16715,concost dp,ST,172.80995,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,57.0,172.80995,9850.16715,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64172,1428585,2091,202612,76.0,12627.09296,concost dp,ST,166.14596,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,56.0,166.14596,9304.17376,False,False,20.0,0.0,3322.9192000000003,0.0,0.0,3322.9192000000003,0.35714285714285715,0.0,1.0,0.0,0.0,0.3571428571428572,,,,,1.0,1,,False,,False,False,True
59226,1428589,2021,202612,1.0,103.30804,concost dp,ST,103.30804,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1.0,103.30804,103.30804,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62717,1428589,2050,202612,113.0,11882.27657,concost dp,ST,105.15289,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,113.0,105.15289,11882.27657,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63482,1428606,2021,202612,142.0,26459.84832,concost dp,ST,186.33696,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,142.0,186.33696,26459.84832,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63706,1428606,2050,202612,52.0,9785.45412,concost dp,ST,188.18181,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,52.0,188.18181,9785.45412,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
65332,1428606,2053,202612,120.0,22612.580400000003,concost dp,ST,188.43817,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,120.0,188.43817,22612.580400000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57308,1428610,1680,202612,57.0,5654.11557,concost dp,ST,99.19501,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,57.0,99.19501,5654.11557,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64948,1428610,2014,202612,533.0,52870.94033,concost dp,ST,99.19501,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,853.0,99.19501,84613.34353,False,False,-320.0,0.0,-31742.4032,0.0,-0.0,-31742.4032,-0.37514654161781946,0.0,1.0,0.0,0.0,0.37514654161781946,,,,,-1.0,2,,False,,False,False,True
59651,1428610,2015,202612,726.0,72015.57725999999,concost dp,ST,99.19501,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,726.0,99.19501,72015.57725999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60433,1428610,2061,202612,26.0,2438.39622,concost dp,ST,93.78447,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,26.0,93.78447,2438.39622,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59010,1428610,2093,202612,0.0,0.0,concost dp,ST,94.39948,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,840.0,94.39948,79295.5632,False,False,-840.0,0.0,-79295.5632,0.0,-0.0,-79295.5632,-1.0,0.0,1.0,0.0,0.0,1.0,,,,,-1.0,1,,False,,False,False,True
62151,1428611,1680,202612,30.0,1463.01,concost dp,ST,48.767,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,30.0,48.767,1463.01,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64231,1428611,1731,202612,6.0,292.60200000000003,concost dp,ST,48.767,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,6.0,48.767,292.60200000000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58600,1428611,2014,202612,7262.0,354145.954,concost dp,ST,48.767,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,7329.0,48.767,357413.343,False,False,-67.0,0.0,-3267.389,0.0,-0.0,-3267.389,-0.009141765588756992,0.0,1.0,0.0,0.0,0.009141765588756992,,,,,-1.0,2,,False,,False,False,True
60062,1428611,2015,202612,7896.0,385064.232,concost dp,ST,48.767,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,7746.0,48.767,377749.18200000003,False,False,150.0,0.0,7315.05,0.0,0.0,7315.05,0.019364833462432222,0.0,1.0,0.0,0.0,0.019364833462432222,,,,,1.0,2,,False,,False,False,True
62826,1428611,2091,202612,2881.0,124909.96126,concost dp,ST,43.35646,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2964.0,43.35646,128508.54744,False,False,-83.0,0.0,-3598.58618,0.0,-0.0,-3598.58618,-0.028002699055330635,0.0,1.0,0.0,0.0,0.028002699055330635,,,,,-1.0,1,,False,,False,False,True
58444,1428612,2021,202612,1.0,148.95128,concost dp,ST,148.95128,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1.0,148.95128,148.95128,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63025,1428612,2050,202612,48.0,7238.21424,concost dp,ST,150.79613,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,48.0,150.79613,7238.21424,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57603,1428612,2091,202612,0.0,0.0,concost dp,ST,144.3885,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,100.0,144.3885,14438.849999999999,False,False,-100.0,0.0,-14438.849999999999,0.0,-0.0,-14438.849999999999,-1.0,0.0,1.0,0.0,0.0,1.0,,,,,-1.0,1,,False,,False,False,True
63761,1428613,2021,202612,1.0,50.30501,concost dp,ST,50.30501,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1.0,50.30501,50.30501,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60211,1428613,2050,202612,61.0,3181.14146,concost dp,ST,52.14986,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,61.0,52.14986,3181.14146,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59963,1428613,2091,202612,0.0,0.0,concost dp,ST,45.74223,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,45.74223,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
62048,1428615,2021,202612,43.0,7179.22926,concost dp,ST,166.95882,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,43.0,166.95882,7179.22926,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62827,1428615,2050,202612,30.0,5064.1101,concost dp,ST,168.80367,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,30.0,168.80367,5064.1101,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63763,1428615,2053,202612,113.0,19103.78339,concost dp,ST,169.06003,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,113.0,169.06003,19103.78339,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58901,1428615,2091,202612,114.0,18513.14856,concost dp,ST,162.39604,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,114.0,162.39604,18513.14856,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63130,1428616,1680,202612,16.0,756.0664,concost dp,ST,47.25415,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,16.0,47.25415,756.0664,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63855,1428616,1731,202612,0.0,0.0,concost dp,ST,47.25415,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,47.25415,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
58124,1428616,2014,202612,7556.0,357052.35740000004,concost dp,ST,47.25415,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,4757.0,47.25415,224787.99155,False,False,2799.0,0.0,132264.36585,0.0,0.0,132264.36585,0.5883960479293673,0.0,1.0,0.0,0.0,0.5883960479293673,,,,,1.0,1,,False,,False,False,True
62097,1428616,2015,202612,1919.0,90680.71385,concost dp,ST,47.25415,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1919.0,47.25415,90680.71385,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58500,1428616,2091,202612,1193.0,49919.42673,concost dp,ST,41.84361,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,41.84361,0.0,False,False,1193.0,0.0,49919.42673,0.0,0.0,49919.42673,inf,0.0,1.0,0.0,0.0,inf,,,,,1.0,1,,False,,False,False,True
57349,1428617,2021,202612,1.0,141.57081,concost dp,ST,141.57081,rr,REVLIMID,FIN,COMMERCIAL,MARKET UNIT,SINGLE PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1.0,141.57081,141.57081,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
